problem_solution_key,id,title,solution_column,solution_index,source_broad_tag,source_broad_score,BACKTRACKING,BFS,BINARY_SEARCH,BITMASK,BRUTE_FORCE,COMBINATORICS,DFS,DIJKSTRA,DP,FENWICK_TREE,GCD_LCM,GEOMETRY,GRAPH,GREEDY,MATH,MODULAR_ARITHMETIC,PARAMETRIC_SEARCH,PREFIX_SUM,PRIORITY_QUEUE,SEGMENT_TREE,SIEVE,SIMULATION,SORTING,STACK,TOPO_SORT,TREE,TWO_POINTERS,UNION_FIND,recheck_best_candidate,recheck_best_score,recheck_decision,recheck_reason
1084_C_solution_8,1084_C,The Fair Nut and String,solution_8,8,MATH,80,,,0,,0,95,,,20,,0,0,,0,,70,0,,,,0,,,,,,,,COMBINATORICS,95,LIKELY_SPECIFIC_ALGORITHM,MATH라는 넓은 태그보다 COMBINATORICS라는 구체적인 알고리즘이 정답 논리를 정확히 설명함.
1084_C_solution_6,1084_C,The Fair Nut and String,solution_6,6,DP,95,,0,0,0,,,0,0,,0,,,,0,,,,40,,0,,,,,0,0,,,PREFIX_SUM,40,KEEP_ORIGINAL,단순 누적합이 아니라 이전 그룹의 결과가 다음 그룹의 선택지에 영향을 주는 점화식 구조가 명확함
1084_C_solution_6,1084_C,The Fair Nut and String,solution_6,6,MATH,70,,,0,,0,85,,,95,,0,0,,0,,80,0,,,,0,,,,,,,,DP,95,KEEP_ORIGINAL,조합론적 계산이 핵심이지만 이를 DP 형태로 효율적으로 구현했으므로 DP가 더 적절한 primary algorithm임
1084_C_solution_10,1084_C,The Fair Nut and String,solution_10,10,MATH,90,,,0,,0,95,,,40,,0,0,,0,,70,0,,,,0,,,,,,,,COMBINATORICS,95,LIKELY_SPECIFIC_ALGORITHM,넓은 의미의 MATH보다 구체적인 COMBINATORICS(조합론)가 문제의 핵심 논리를 정확히 설명함
1084_C_solution_9,1084_C,The Fair Nut and String,solution_9,9,MATH,70,,,0,,0,95,,,30,,0,0,,0,,80,0,,,,0,,,,,,,,COMBINATORICS,95,LIKELY_SPECIFIC_ALGORITHM,MATH라는 넓은 태그보다 조합론(COMBINATORICS)과 모듈러 연산(MODULAR_ARITHMETIC)이라는 구체적인 기법이 핵심임
1084_C_solution_7,1084_C,The Fair Nut and String,solution_7,7,DP,90,,0,0,0,,,0,0,,0,,,,0,,,,20,,0,,,,,0,0,,,PREFIX_SUM,20,KEEP_ORIGINAL,단순 누적합보다는 상태 전이가 포함된 DP 구조가 명확함
1084_C_solution_7,1084_C,The Fair Nut and String,solution_7,7,MATH,70,,,0,,0,85,,,90,,0,0,,0,,40,0,,,,0,,,,,,,,DP,90,KEEP_ORIGINAL,조합론적 성질을 DP로 구현한 것이므로 적절함
1084_C_solution_11,1084_C,The Fair Nut and String,solution_11,11,MATH,85,,,0,,0,95,,,40,,0,0,,0,,70,0,,,,0,,,,,,,,COMBINATORICS,95,LIKELY_SPECIFIC_ALGORITHM,단순 MATH보다 구체적인 COMBINATORICS(조합론)의 곱의 법칙이 풀이의 핵심임
1084_C_solution_12,1084_C,The Fair Nut and String,solution_12,12,DP,95,,0,0,0,,,0,0,,0,,,,0,,,,30,,0,,,,,0,0,,,PREFIX_SUM,30,KEEP_ORIGINAL,"명확한 상태 전이식(res = res + 1 + ant)이 존재하며, 이전 부분 문제의 결과가 다음 상태에 영향을 주는 전형적인 1차원 DP 구조임"
1084_C_solution_12,1084_C,The Fair Nut and String,solution_12,12,MATH,70,,,0,,0,85,,,95,,0,0,,0,,85,0,,,,0,,,,,,,,DP,95,REVIEW_NEEDED,"문제의 본질은 조합론(Combinatorics)이지만, 구현 방식이 DP로 되어 있어 두 태그 모두 매우 중요함. 구현 관점에서는 DP가 핵심 구조를 결정함"
1084_C_solution_13,1084_C,The Fair Nut and String,solution_13,13,DP,95,,0,0,0,,,0,0,,0,,,,0,,,,30,,0,,,,,0,0,,,PREFIX_SUM,30,KEEP_ORIGINAL,단순 누적합이 아니라 'b'라는 구분자를 통해 상태(cnt)를 전이시키며 계산하는 명확한 DP 구조임
1084_C_solution_13,1084_C,The Fair Nut and String,solution_13,13,MATH,80,,,0,,0,90,,,95,,0,0,,0,,60,0,,,,0,,,,,,,,DP,95,LIKELY_SPECIFIC_ALGORITHM,넓은 범위의 MATH보다는 조합론(COMBINATORICS)과 이를 구현한 DP가 핵심임
1084_C_solution_15,1084_C,The Fair Nut and String,solution_15,15,MATH,85,,,0,,0,100,,,40,,0,0,,0,,90,0,,,,0,,,,,,,,COMBINATORICS,100,LIKELY_SPECIFIC_ALGORITHM,MATH라는 넓은 태그보다 COMBINATORICS와 MODULAR_ARITHMETIC라는 구체적인 수학 기법이 풀이의 핵심을 정확히 설명합니다.
1084_C_solution_16,1084_C,The Fair Nut and String,solution_16,16,MATH,90,,,0,,0,100,,,40,,0,0,,0,,85,0,,,,0,,,,,,,,COMBINATORICS,100,KEEP_ORIGINAL,조합론적 카운팅과 모듈러 연산이 핵심이므로 MATH/COMBINATORICS 분류가 매우 적절함
1084_C_solution_18,1084_C,The Fair Nut and String,solution_18,18,MATH,80,,,0,,0,95,,,30,,0,0,,0,,60,0,,,,0,,,,,,,,COMBINATORICS,95,LIKELY_SPECIFIC_ALGORITHM,단순 MATH보다 구체적인 COMBINATORICS(조합론적 카운팅)가 풀이의 핵심 논리를 완전히 결정함
1084_C_solution_19,1084_C,The Fair Nut and String,solution_19,19,MATH,90,,,0,,0,100,,,20,,0,0,,0,,85,0,,,,0,,,,,,,,COMBINATORICS,100,LIKELY_SPECIFIC_ALGORITHM,넓은 의미의 MATH보다 조합론의 곱의 법칙(COMBINATORICS)이 훨씬 구체적이고 정확한 분석임
1084_C_solution_17,1084_C,The Fair Nut and String,solution_17,17,MATH,90,,,0,,0,100,,,20,,0,0,,0,,60,0,,,,0,,,,,,,,COMBINATORICS,100,LIKELY_SPECIFIC_ALGORITHM,MATH라는 넓은 태그보다 COMBINATORICS(조합론)라는 구체적인 알고리즘이 풀이의 핵심을 정확히 설명함
1084_C_solution_20,1084_C,The Fair Nut and String,solution_20,20,DP,90,,0,0,0,,,0,0,,0,,,,0,,,,60,,0,,,,,0,0,,,PREFIX_SUM,60,KEEP_ORIGINAL,단순 누적합보다는 상태 전이를 통한 조합 수 계산이 핵심이므로 DP가 적절함
1084_C_solution_20,1084_C,The Fair Nut and String,solution_20,20,MATH,80,,,0,,0,85,,,90,,0,0,,0,,70,0,,,,0,,,,,,,,DP,90,LIKELY_SPECIFIC_ALGORITHM,"수학적 조합론(Combinatorics)이 문제의 본질이며, 이를 구현하기 위해 DP가 사용됨"
1084_C_solution_14,1084_C,The Fair Nut and String,solution_14,14,MATH,85,,,0,,0,95,,,40,,0,0,,0,,90,0,,,,0,,,,,,,,COMBINATORICS,95,LIKELY_SPECIFIC_ALGORITHM,단순 MATH보다는 COMBINATORICS(조합론)와 MODULAR_ARITHMETIC(모듈러 연산)이 훨씬 구체적이고 핵심적인 알고리즘임.
336_C_solution_1,336_C,Vasily the Bear and Sequence,solution_1,1,GREEDY,60,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,최대 v를 찾기 위해 모든 비트를 확인하므로 특정 그리디 전략보다는 전수 조사에 가까움
336_C_solution_1,336_C,Vasily the Bear and Sequence,solution_1,1,MATH,65,,,0,,85,0,,,0,,0,0,,60,,0,0,,,,0,,,,,,,,BRUTE_FORCE,85,KEEP_ORIGINAL,"2^v 나눗셈 성질은 비트 연산으로 완전히 대체 가능하며, 핵심 로직은 비트 탐색임"
336_C_solution_6,336_C,Vasily the Bear and Sequence,solution_6,6,GREEDY,70,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"그리디하게 모든 후보를 선택하는 방식이 사용되었으나, 이는 비트 자릿수 전수 조사 과정의 일부이며 다른 특수 알고리즘으로 대체되지 않음."
336_C_solution_6,336_C,Vasily the Bear and Sequence,solution_6,6,BITMASK,95,0,0,,,90,,0,,0,,,,,,40,,,,,,,20,,,,,,,BRUTE_FORCE,90,LIKELY_SPECIFIC_ALGORITHM,"BITMASK는 상태 표현 방식이자 핵심 연산이며, 이를 0~31까지 Brute Force로 확인하는 구조임."
336_C_solution_5,336_C,Vasily the Bear and Sequence,solution_5,5,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,최대값을 찾기 위해 비트 위치를 상위부터 하향식으로 결정하는 전략이 문제의 정답 논리를 결정함.
336_C_solution_5,336_C,Vasily the Bear and Sequence,solution_5,5,BITMASK,60,0,0,,,40,,0,,0,,,,,,40,,,,,,,20,,,,,,,BRUTE_FORCE,40,KEEP_ORIGINAL,"단순한 비트 상태 표현이 아니라, 특정 비트의 설정 여부를 필터링하는 비트 조작(Bit Manipulation)이 핵심임."
336_C_solution_2,336_C,Vasily the Bear and Sequence,solution_2,2,GREEDY,85,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"최고위 비트부터 탐색하여 처음 조건을 만족하는 순간 종료하는 구조가 전형적인 그리디 전략이며, 이를 대체할 더 구체적인 알고리즘이 없음."
336_C_solution_2,336_C,Vasily the Bear and Sequence,solution_2,2,BITMASK,90,0,0,,,20,,0,,0,,,,,,50,,,,,,,0,,,,,,,MATH,50,KEEP_ORIGINAL,"BITMASK/BIT_MANIPULATION 자체가 문제의 핵심이며, 이를 통해 상태를 관리하거나 탐색하는 다른 알고리즘과의 결합보다는 비트 성질 자체가 정답을 결정함."
336_C_solution_3,336_C,Vasily the Bear and Sequence,solution_3,3,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"비트 위치를 하향식으로 탐색하며 첫 번째 성공 사례를 선택하는 전형적인 그리디 전략이며, 다른 구체적인 알고리즘으로 대체될 구조가 아님."
336_C_solution_4,336_C,Vasily the Bear and Sequence,solution_4,4,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,LIKELY_SPECIFIC_ALGORITHM,"그리디하게 비트를 탐색하는 구조이지만, 실제 풀이의 핵심은 비트 AND 연산과 2^v의 성질을 이용한 BIT_MANIPULATION에 있음"
336_C_solution_7,336_C,Vasily the Bear and Sequence,solution_7,7,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"최대 뷰티 v를 찾기 위해 비트 31부터 0까지 역순으로 탐색하는 그리디 전략이 적절하며, 다른 구체적인 자료구조가 필요하지 않음"
336_C_solution_7,336_C,Vasily the Bear and Sequence,solution_7,7,BITMASK,85,0,0,,,30,,0,,0,,,,,,40,,,,,,,0,,,,,,,MATH,40,KEEP_ORIGINAL,"상태 표현으로서의 bitmask가 아니라, 값 자체의 비트 성질을 이용하는 bit manipulation이 핵심임"
336_C_solution_8,336_C,Vasily the Bear and Sequence,solution_8,8,GREEDY,70,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"단순히 조건을 만족하는 모든 원소를 선택하여 k를 최대화하는 전형적인 그리디 접근이며, 다른 복잡한 알고리즘의 개입이 없음."
336_C_solution_8,336_C,Vasily the Bear and Sequence,solution_8,8,BITMASK,90,0,0,,,40,,0,,0,,,,,,40,,,,,,,30,,,,,,,BRUTE_FORCE,40,LIKELY_SPECIFIC_ALGORITHM,BITMASK라는 넓은 태그보다 비트의 특정 위치를 조사하고 AND 연산을 수행하는 BIT_MANIPULATION이 훨씬 구체적이고 핵심적인 알고리즘임.
336_C_solution_10,336_C,Vasily the Bear and Sequence,solution_10,10,GREEDY,85,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"최대 비트부터 확인하는 그리디 전략이 정답을 보장하며, 다른 구체적인 알고리즘으로 대체될 성격이 아님"
336_C_solution_10,336_C,Vasily the Bear and Sequence,solution_10,10,BITMASK,60,0,0,,,40,,0,,0,,,,,,40,,,,,,,0,,,,,,,BRUTE_FORCE,40,LIKELY_SPECIFIC_ALGORITHM,BITMASK(상태 표현)보다는 BIT_MANIPULATION(비트 연산 자체의 성질 이용)이 훨씬 정확한 표현임
336_C_solution_9,336_C,Vasily the Bear and Sequence,solution_9,9,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,20,0,,,0,0,SORTING,20,KEEP_ORIGINAL,가장 큰 v를 찾기 위해 비트를 역순으로 확인하는 그리디 접근법이 문제의 목적과 일치하며 최적임
336_C_solution_9,336_C,Vasily the Bear and Sequence,solution_9,9,MATH,60,,,0,,40,0,,,0,,0,0,,95,,0,0,,,,0,,,,,,,,GREEDY,95,LIKELY_SPECIFIC_ALGORITHM,"2^v의 배수라는 수학적 성질을 이용하지만, 이를 통해 최적의 v를 결정하는 과정은 GREEDY 알고리즘에 해당함"
336_C_solution_12,336_C,Vasily the Bear and Sequence,solution_12,12,GREEDY,85,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"최대 뷰티 v를 찾기 위해 비트 위치를 내림차순으로 탐색하는 전략 자체가 그리디하며, 이를 대체할 더 구체적인 알고리즘은 없음"
336_C_solution_12,336_C,Vasily the Bear and Sequence,solution_12,12,BITMASK,60,0,0,,,40,,0,,0,,,,,,50,,,,,,,0,,,,,,,MATH,50,LIKELY_SPECIFIC_ALGORITHM,"단순한 상태 표현(BITMASK)을 넘어, 비트 단위 조작 및 연산 자체가 핵심인 BIT_MANIPULATION에 해당함"
336_C_solution_14,336_C,Vasily the Bear and Sequence,solution_14,14,GREEDY,80,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"비트 위치를 순차적으로 탐색하며 최적해를 갱신하는 단순 그리디 구조이며, 더 구체적인 알고리즘 후보가 없다."
336_C_solution_14,336_C,Vasily the Bear and Sequence,solution_14,14,BITMASK,95,0,0,,,40,,0,,0,,,,,,30,,,,,,,0,,,,,,,BRUTE_FORCE,40,KEEP_ORIGINAL,상태 표현을 위한 마스크가 아니라 개별 비트의 성질을 이용하는 BIT_MANIPULATION이 핵심이다.
336_C_solution_16,336_C,Vasily the Bear and Sequence,solution_16,16,GREEDY,80,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,각 비트 i에 대해 가능한 가장 큰 부분집합을 선택하는 그리디 전략이 문제의 '최대한 많은 수를 선택하라'는 조건과 정확히 일치함.
336_C_solution_16,336_C,Vasily the Bear and Sequence,solution_16,16,BITMASK,95,0,0,,,70,,0,,0,,,,,,40,,,,,,,0,,,,,,,BRUTE_FORCE,70,KEEP_ORIGINAL,"비트마스크를 이용한 상태 표현이 아니라, 개별 숫자의 비트 성질을 이용한 연산이 핵심인 문제임."
336_C_solution_13,336_C,Vasily the Bear and Sequence,solution_13,13,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"그리디 전략이 비트 위치 탐색이라는 명확한 구조로 구현되어 있으며, 다른 구체적인 알고리즘으로 대체될 여지가 없음."
336_C_solution_15,336_C,Vasily the Bear and Sequence,solution_15,15,BITMASK,95,0,0,,,60,,0,,0,,,,,,30,,,,,,,0,,,,,,,BRUTE_FORCE,60,KEEP_ORIGINAL,"비트 표현 자체가 문제의 핵심 조건(divisible by 2^v)과 직결되어 있으며, 이를 이용한 필터링 및 AND 연산이 풀이의 전부임"
336_C_solution_17,336_C,Vasily the Bear and Sequence,solution_17,17,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,최상위 비트부터 순차적으로 확인하여 처음 만족하는 경우 즉시 종료하는 그리디 전략이 적절함.
336_C_solution_17,336_C,Vasily the Bear and Sequence,solution_17,17,BITMASK,95,0,0,,,50,,0,,0,,,,,,40,,,,,,,0,,,,,,,BRUTE_FORCE,50,KEEP_ORIGINAL,단순한 상태 표현이 아니라 비트 연산 자체(AND)가 풀이의 핵심 논리이므로 BIT_MANIPULATION/BITMASK가 적절함.
336_C_solution_18,336_C,Vasily the Bear and Sequence,solution_18,18,BITMASK,95,0,0,,,85,,0,,0,,,,,,50,,,,,,,0,,,,,,,BRUTE_FORCE,85,LIKELY_SPECIFIC_ALGORITHM,"BITMASK는 상태 표현이나 필터링 수단으로 사용되었으며, 전체 구조는 35개 비트에 대한 BRUTE_FORCE 탐색임."
336_C_solution_19,336_C,Vasily the Bear and Sequence,solution_19,19,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,비트 위치를 MSB부터 LSB까지 순차적으로 결정하는 그리디 방식이 가장 적절함
336_C_solution_19,336_C,Vasily the Bear and Sequence,solution_19,19,BITMASK,85,0,0,,,30,,0,,0,,,,,,40,,,,,,,0,,,,,,,MATH,40,KEEP_ORIGINAL,"BITMASK는 상태 표현 및 조건 확인을 위한 도구이며, 풀이의 핵심 논리는 그리디 탐색에 있음"
126_B_solution_2,126_B,Password,solution_2,2,DP,60,,0,0,0,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,PREFIX_SUM,0,KEEP_ORIGINAL,"pi 배열 계산 과정이 DP 성격을 띠지만, 이는 KMP 알고리즘의 일부이며 더 구체적인 알고리즘인 KMP가 핵심임"
336_C_solution_20,336_C,Vasily the Bear and Sequence,solution_20,20,GREEDY,90,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"비트의 최상위부터 확인하여 처음 발견하는 가능한 v를 선택하는 그리디 방식이 명확하며, 다른 특정 알고리즘으로 대체될 성격이 아님"
126_B_solution_8,126_B,Password,solution_8,8,DP,60,,0,0,0,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,PREFIX_SUM,0,KEEP_ORIGINAL,"lps 배열 생성이 DP 성격을 띠지만, 전체적인 구조는 KMP 문자열 탐색 알고리즘의 전형적인 형태임"
126_B_solution_9,126_B,Password,solution_9,9,DP,60,,0,0,0,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,PREFIX_SUM,0,KEEP_ORIGINAL,prefix function의 DP 성격이 있으나 KMP 알고리즘의 일부로 보는 것이 타당함
126_B_solution_12,126_B,Password,solution_12,12,DP,60,,0,0,0,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,PREFIX_SUM,0,KEEP_ORIGINAL,"KMP의 nex 배열 생성 과정이 DP의 성격을 띠고 있으나, 이는 KMP 알고리즘의 표준 정의에 포함되므로 별도의 DP 분류보다는 KMP로 보는 것이 적절함"
126_B_solution_13,126_B,Password,solution_13,13,DP,60,,0,0,0,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,PREFIX_SUM,0,KEEP_ORIGINAL,"KMP의 pi 배열 계산이 DP의 성격을 띠고 있으나, 제시된 DP 재검증 후보군 중 해당되는 구체적 알고리즘은 없음."
126_B_solution_16,126_B,Password,solution_16,16,DP,60,,0,0,0,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,PREFIX_SUM,0,KEEP_ORIGINAL,"KMP의 실패 함수 구축 자체가 DP의 일종이지만, 구체적으로 KMP 알고리즘으로 분류하는 것이 더 적절함"
126_B_solution_19,126_B,Password,solution_19,19,DP,60,,0,0,0,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,PREFIX_SUM,0,LIKELY_SPECIFIC_ALGORITHM,"KMP의 pi 배열 계산 과정이 DP의 형태를 띠고 있으나, 이는 KMP 알고리즘의 표준적인 구현 방식임"
1217_C_solution_1,1217_C,The Number Of Good Substrings,solution_1,1,MATH,60,,,0,,95,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,95,KEEP_ORIGINAL,"이진수 표현이라는 수학적 성질을 이용하지만, 풀이의 핵심 제어 구조는 브루트포스 탐색임."
1217_C_solution_3,1217_C,The Number Of Good Substrings,solution_3,3,MATH,60,,,0,,95,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,95,LIKELY_SPECIFIC_ALGORITHM,"이진수 값의 증가 속도라는 수학적 성질을 이용했지만, 핵심 구현은 BRUTE_FORCE임."
1217_C_solution_7,1217_C,The Number Of Good Substrings,solution_7,7,MATH,60,,,0,,95,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,95,LIKELY_SPECIFIC_ALGORITHM,"이진수-십진수 변환이라는 수학적 요소가 포함되어 있으나, 전체 풀이의 구조와 시간복잡도를 결정하는 것은 탐색 범위 제한(BRUTE_FORCE)임"
1217_C_solution_9,1217_C,The Number Of Good Substrings,solution_9,9,BITMASK,80,0,0,,,95,,0,,0,,,,,,40,,,,,,,0,,,,,,,BRUTE_FORCE,95,LIKELY_SPECIFIC_ALGORITHM,"비트마스크를 상태 표현으로 쓴 것이 아니라, 이진수 값 계산(Bit Manipulation)과 전수 조사(Brute Force)의 결합으로 풀이 구조가 결정됨"
1217_C_solution_10,1217_C,The Number Of Good Substrings,solution_10,10,BITMASK,60,0,0,,,95,,0,,0,,,,,,40,,,,,,,20,,,,,,,BRUTE_FORCE,95,LIKELY_SPECIFIC_ALGORITHM,"BITMASK(이진수 값 계산)는 상태 표현 수단으로 사용되었으며, 실제 풀이의 핵심 제어 구조는 제한된 범위 내의 BRUTE_FORCE임."
1217_C_solution_14,1217_C,The Number Of Good Substrings,solution_14,14,BITMASK,60,0,0,,,95,,0,,0,,,,,,40,,,,,,,0,,,,,,,BRUTE_FORCE,95,LIKELY_SPECIFIC_ALGORITHM,"비트마스크(이진수 표현)를 사용하지만, 이를 이용해 모든 가능한 짧은 길이를 탐색하는 BRUTE_FORCE가 풀이의 핵심 구조임."
1217_C_solution_15,1217_C,The Number Of Good Substrings,solution_15,15,BITMASK,60,0,0,,,95,,0,,0,,,,,,40,,,,,,,0,,,,,,,BRUTE_FORCE,95,LIKELY_SPECIFIC_ALGORITHM,"BITMASK/BIT_MANIPULATION은 이진수를 십진수로 변환하기 위한 수단일 뿐, 전체 풀이 구조는 유효 길이를 제한한 BRUTE_FORCE가 핵심임."
1217_C_solution_17,1217_C,The Number Of Good Substrings,solution_17,17,MATH,70,,,0,,95,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,95,KEEP_ORIGINAL,"이진수-십진수 변환이라는 기초 수학적 성질을 사용하지만, 전체 구조는 브루트포스가 결정함"
1167_E_solution_5,1167_E,Range Deleting,solution_5,5,GREEDY,60,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,20,0,,,85,0,TWO_POINTERS,85,LIKELY_SPECIFIC_ALGORITHM,"단순한 그리디 선택보다 값의 범위 [1, x]에서의 투 포인터/슬라이딩 윈도우적 경계 관리가 핵심임."
1366_D_solution_2,1366_D,Two Divisors,solution_2,2,MATH,90,,,0,,0,0,,,0,,50,0,,0,,0,0,,,,100,,,,,,,,SIEVE,100,LIKELY_SPECIFIC_ALGORITHM,단순한 MATH 태그보다 SIEVE를 이용한 소인수 분해 구조가 풀이의 핵심이자 시간복잡도를 결정함
1366_D_solution_1,1366_D,Two Divisors,solution_1,1,MATH,85,,,0,,0,0,,,0,,60,0,,0,,0,0,,,,90,,,,,,,,SIEVE,90,KEEP_ORIGINAL,"NUMBER_THEORY와 SIEVE가 실제 풀이의 핵심이며, 구체적인 수론적 구성 방식이 정확히 적용됨"
1366_D_solution_3,1366_D,Two Divisors,solution_3,3,MATH,85,,,0,,0,0,,,0,,60,0,,0,,0,0,,,,90,,,,,,,,SIEVE,90,LIKELY_SPECIFIC_ALGORITHM,단순한 MATH 태그보다 SIEVE를 이용한 SPF 생성과 NUMBER_THEORY(약수의 성질)가 훨씬 구체적이고 핵심적인 알고리즘임
1366_D_solution_4,1366_D,Two Divisors,solution_4,4,MATH,85,,,0,,0,0,,,0,,60,0,,0,,0,0,,,,90,,,,,,,,SIEVE,90,LIKELY_SPECIFIC_ALGORITHM,단순 MATH 태그보다 NUMBER_THEORY 내의 SIEVE 기법이 코드의 시간복잡도와 구조를 결정하는 핵심 알고리즘임.
1366_D_solution_5,1366_D,Two Divisors,solution_5,5,MATH,85,,,0,,0,0,,,0,,20,0,,0,,0,0,,,,95,,,,,,,,SIEVE,95,LIKELY_SPECIFIC_ALGORITHM,넓은 의미의 MATH보다는 구체적인 NUMBER_THEORY 및 SIEVE 알고리즘이 문제 해결의 핵심임
1366_D_solution_7,1366_D,Two Divisors,solution_7,7,MATH,90,,,0,,0,0,,,0,,60,0,,0,,0,0,,,,80,,,,,,,,SIEVE,80,LIKELY_SPECIFIC_ALGORITHM,MATH라는 넓은 태그보다 소인수 분해와 체(Sieve)를 이용한 NUMBER_THEORY가 훨씬 더 구체적이고 핵심적인 알고리즘임
1366_D_solution_6,1366_D,Two Divisors,solution_6,6,MATH,85,,,0,,0,0,,,0,,30,0,,0,,0,0,,,,100,,,,,,,,SIEVE,100,LIKELY_SPECIFIC_ALGORITHM,넓은 의미의 MATH 태그보다는 SIEVE와 NUMBER_THEORY라는 구체적인 알고리즘/분야가 풀이의 핵심을 결정함.
1366_D_solution_8,1366_D,Two Divisors,solution_8,8,MATH,80,,,0,,0,0,,,0,,40,0,,0,,0,0,,,,90,,,,,,,,SIEVE,90,LIKELY_SPECIFIC_ALGORITHM,넓은 범위의 MATH보다 구체적인 NUMBER_THEORY 및 SIEVE 구현이 핵심임
1366_D_solution_10,1366_D,Two Divisors,solution_10,10,MATH,85,,,0,,0,0,,,0,,70,0,,0,,0,0,,,,100,,,,,,,,SIEVE,100,LIKELY_SPECIFIC_ALGORITHM,넓은 의미의 MATH/NUMBER_THEORY보다 SPF Sieve를 이용한 소인수분해 기법이 구현의 핵심이자 시간 복잡도를 결정함
1366_D_solution_12,1366_D,Two Divisors,solution_12,12,MATH,85,,,0,,0,0,,,0,,40,0,,0,,0,0,,,,95,,,,,,,,SIEVE,95,LIKELY_SPECIFIC_ALGORITHM,단순한 MATH 태그보다 구체적인 NUMBER_THEORY 및 SIEVE 알고리즘이 풀이의 핵심 구조를 결정함
1366_D_solution_11,1366_D,Two Divisors,solution_11,11,MATH,90,,,0,,0,0,,,0,,40,0,,0,,0,0,,,,100,,,,,,,,SIEVE,100,LIKELY_SPECIFIC_ALGORITHM,MATH라는 넓은 태그보다 SIEVE 및 NUMBER_THEORY(소인수 분해)라는 구체적인 기법이 문제 해결의 핵심임
1366_D_solution_14,1366_D,Two Divisors,solution_14,14,MATH,85,,,0,,0,0,,,0,,60,0,,0,,0,0,,,,80,,,,,,,,SIEVE,80,LIKELY_SPECIFIC_ALGORITHM,MATH라는 넓은 태그보다 소인수 분해와 체를 이용한 NUMBER_THEORY가 훨씬 구체적이고 핵심적인 알고리즘임
1366_D_solution_13,1366_D,Two Divisors,solution_13,13,MATH,90,,,0,,0,0,,,0,,40,0,,0,,0,0,,,,100,,,,,,,,SIEVE,100,LIKELY_SPECIFIC_ALGORITHM,MATH라는 넓은 태그보다 SPF SIEVE와 소인수 분해라는 구체적인 수론 기법이 풀이의 핵심임
1366_D_solution_16,1366_D,Two Divisors,solution_16,16,MATH,85,,,0,,0,0,,,0,,60,0,,0,,0,0,,,,90,,,,,,,,SIEVE,90,LIKELY_SPECIFIC_ALGORITHM,단순 MATH 태그보다 더 구체적인 NUMBER_THEORY 및 SIEVE를 이용한 소인수 분해 기법이 핵심임
